longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,ocean_proximity
-120.42,34.91,4.0,6986.0,1217.0,2801.0,1212.0,3.2135,<1H OCEAN
-120.43,34.9,30.0,2388.0,393.0,1117.0,375.0,4.1058,<1H OCEAN
-120.41,34.88,4.0,3680.0,559.0,1678.0,569.0,5.0639,<1H OCEAN
-120.42,34.95,33.0,3404.0,711.0,1579.0,639.0,3.1078,<1H OCEAN
-120.42,34.94,32.0,2844.0,551.0,1337.0,516.0,2.7188,<1H OCEAN
-120.43,34.96,19.0,2350.0,631.0,1291.0,515.0,1.0349,<1H OCEAN
-120.41,34.96,9.0,2712.0,428.0,1116.0,415.0,4.5536,<1H OCEAN
-120.44,34.96,30.0,1685.0,315.0,1290.0,368.0,3.4722,<1H OCEAN
-120.45,34.96,26.0,1949.0,396.0,1575.0,377.0,2.875,<1H OCEAN
-120.47,34.94,17.0,1368.0,308.0,642.0,303.0,1.8633,<1H OCEAN
-120.45,34.95,7.0,1479.0,532.0,1057.0,459.0,2.2538,<1H OCEAN
-120.64,34.97,5.0,2090.0,469.0,1911.0,482.0,2.4318,NEAR OCEAN
-120.6,34.91,44.0,711.0,140.0,384.0,116.0,2.1094,NEAR OCEAN
-120.46,34.64,11.0,562.0,164.0,504.0,147.0,2.0161,NEAR OCEAN
-120.47,34.64,8.0,2482.0,586.0,1427.0,540.0,3.071,NEAR OCEAN
-120.45,34.64,30.0,2330.0,422.0,1255.0,449.0,3.8512,NEAR OCEAN
-120.45,34.65,27.0,2215.0,578.0,1544.0,527.0,1.9257,NEAR OCEAN
-120.44,34.66,22.0,3231.0,549.0,1739.0,581.0,4.5417,NEAR OCEAN
-120.48,34.65,26.0,1933.0,316.0,1001.0,319.0,4.4628,NEAR OCEAN
-120.46,34.74,15.0,2185.0,386.0,827.0,336.0,5.3765,NEAR OCEAN
-120.45,34.71,21.0,1868.0,268.0,522.0,255.0,6.4678,NEAR OCEAN
-120.47,34.71,21.0,2535.0,383.0,1012.0,368.0,5.6177,NEAR OCEAN
-120.37,34.69,18.0,1868.0,315.0,747.0,265.0,4.7946,NEAR OCEAN
-119.88,34.42,22.0,2367.0,492.0,1333.0,488.0,3.6304,NEAR OCEAN
-119.88,34.44,27.0,4724.0,793.0,2394.0,738.0,5.5954,NEAR OCEAN
-119.89,34.44,25.0,2786.0,470.0,1669.0,462.0,5.5184,NEAR OCEAN
-119.92,34.44,17.0,2143.0,324.0,1073.0,330.0,6.0321,NEAR OCEAN
-119.81,34.45,24.0,3678.0,567.0,1554.0,570.0,6.5173,NEAR OCEAN
-119.82,34.45,24.0,3592.0,533.0,1683.0,528.0,6.7247,NEAR OCEAN
-119.81,34.44,14.0,961.0,305.0,662.0,286.0,3.2115,NEAR OCEAN
-119.82,34.43,15.0,1482.0,345.0,669.0,379.0,3.0773,NEAR OCEAN
-119.82,34.44,28.0,1992.0,531.0,1622.0,509.0,2.7689,NEAR OCEAN
-119.83,34.43,31.0,798.0,346.0,699.0,301.0,2.1417,NEAR OCEAN
-119.8,34.44,27.0,2674.0,419.0,1176.0,416.0,5.0294,NEAR OCEAN
-119.8,34.43,27.0,3143.0,537.0,1760.0,570.0,4.6957,NEAR OCEAN
-119.78,34.44,28.0,2864.0,495.0,1364.0,482.0,4.835,NEAR OCEAN
-121.89,37.36,37.0,1525.0,363.0,1075.0,374.0,2.8971,<1H OCEAN
-121.92,37.34,42.0,2101.0,524.0,1212.0,526.0,3.6389,<1H OCEAN
-121.93,37.33,44.0,1449.0,291.0,676.0,282.0,3.575,<1H OCEAN
-121.93,37.33,44.0,2142.0,358.0,846.0,375.0,5.4273,<1H OCEAN
-121.9,37.33,11.0,1283.0,390.0,718.0,345.0,4.226,<1H OCEAN
-121.9,37.33,52.0,1009.0,231.0,929.0,210.0,2.5,<1H OCEAN
-121.89,37.35,47.0,2879.0,631.0,2229.0,606.0,3.2599,<1H OCEAN
-121.89,37.35,44.0,2019.0,615.0,1243.0,518.0,2.0549,<1H OCEAN
-121.88,37.35,43.0,1086.0,219.0,715.0,226.0,4.2381,<1H OCEAN
-121.87,37.33,37.0,3137.0,685.0,2048.0,651.0,3.0156,<1H OCEAN
-121.88,37.33,45.0,1192.0,371.0,1084.0,345.0,2.8594,<1H OCEAN
-121.93,37.32,52.0,1460.0,492.0,1165.0,455.0,2.5833,<1H OCEAN
-121.92,37.32,39.0,836.0,254.0,704.0,272.0,3.5256,<1H OCEAN
-121.92,37.32,28.0,2089.0,641.0,1666.0,587.0,2.3633,<1H OCEAN
-121.92,37.31,26.0,3242.0,780.0,2100.0,741.0,3.1107,<1H OCEAN
-121.92,37.3,36.0,2088.0,358.0,772.0,347.0,4.2762,<1H OCEAN
-121.91,37.31,28.0,3104.0,811.0,1488.0,754.0,3.6429,<1H OCEAN
-121.91,37.3,31.0,2095.0,427.0,829.0,405.0,3.6563,<1H OCEAN
-121.88,37.31,28.0,3085.0,552.0,1277.0,512.0,4.5795,<1H OCEAN
-121.9,37.3,52.0,1456.0,269.0,582.0,277.0,5.036,<1H OCEAN
-121.88,37.3,42.0,1867.0,398.0,927.0,389.0,4.325,<1H OCEAN
-121.9,37.29,36.0,1389.0,225.0,623.0,223.0,6.6331,<1H OCEAN
-121.95,37.26,34.0,1482.0,255.0,584.0,246.0,5.5121,<1H OCEAN
-121.94,37.25,16.0,3942.0,749.0,1894.0,737.0,5.2894,<1H OCEAN
-121.92,37.28,26.0,6201.0,783.0,2381.0,819.0,7.9819,<1H OCEAN
-121.92,37.27,29.0,5536.0,862.0,2651.0,881.0,5.6358,<1H OCEAN
-121.88,37.26,25.0,3025.0,689.0,1755.0,661.0,3.8893,<1H OCEAN
-121.88,37.26,13.0,1893.0,487.0,1018.0,464.0,3.8047,<1H OCEAN
-121.89,37.29,36.0,2959.0,529.0,1125.0,520.0,4.2614,<1H OCEAN
-121.89,37.28,35.0,2418.0,375.0,988.0,374.0,6.0936,<1H OCEAN
-121.88,37.27,27.0,2019.0,335.0,1020.0,351.0,5.8178,<1H OCEAN
-121.89,37.27,28.0,1481.0,256.0,688.0,221.0,5.2088,<1H OCEAN
-121.87,37.32,39.0,1839.0,471.0,1528.0,456.0,2.6818,<1H OCEAN
-121.88,37.32,38.0,1787.0,508.0,2113.0,530.0,2.6386,<1H OCEAN
-121.88,37.3,16.0,2692.0,749.0,1674.0,681.0,2.6763,<1H OCEAN
-121.85,37.33,19.0,735.0,158.0,597.0,134.0,4.5208,<1H OCEAN
-121.87,37.29,18.0,1892.0,568.0,974.0,553.0,2.3715,<1H OCEAN
-121.85,37.3,19.0,6275.0,1546.0,4312.0,1466.0,2.7768,<1H OCEAN
-121.84,37.29,4.0,2937.0,648.0,1780.0,665.0,4.3851,<1H OCEAN
-121.83,37.3,17.0,1299.0,211.0,825.0,217.0,4.5,<1H OCEAN
-121.82,37.28,31.0,1340.0,235.0,1336.0,270.0,4.2361,<1H OCEAN
-121.82,37.31,22.0,2044.0,402.0,1925.0,429.0,3.7102,<1H OCEAN
-121.81,37.33,4.0,5532.0,778.0,3651.0,770.0,7.2982,<1H OCEAN
-121.8,37.34,20.0,2686.0,414.0,1507.0,405.0,5.8068,<1H OCEAN
-121.77,37.33,8.0,3088.0,474.0,1799.0,456.0,7.2707,<1H OCEAN
-121.79,37.33,18.0,3611.0,614.0,2381.0,642.0,5.6345,<1H OCEAN
-121.78,37.33,10.0,2829.0,394.0,1510.0,386.0,6.68,<1H OCEAN
-121.79,37.32,20.0,3034.0,451.0,1669.0,430.0,6.2742,<1H OCEAN
-121.8,37.3,16.0,906.0,149.0,605.0,148.0,4.8173,<1H OCEAN
-121.78,37.31,25.0,2093.0,297.0,983.0,338.0,6.4664,<1H OCEAN
-121.81,37.35,29.0,2396.0,452.0,2000.0,481.0,4.375,<1H OCEAN
-121.8,37.35,27.0,2358.0,415.0,1562.0,383.0,5.2297,<1H OCEAN
-121.84,37.35,20.0,3375.0,867.0,4610.0,860.0,2.6894,<1H OCEAN
-121.84,37.38,33.0,835.0,181.0,781.0,169.0,5.1082,<1H OCEAN
-121.82,37.37,41.0,1558.0,281.0,970.0,304.0,4.4167,<1H OCEAN
-121.82,37.36,33.0,1624.0,337.0,1412.0,323.0,4.0385,<1H OCEAN
-121.82,37.36,34.0,1834.0,377.0,1450.0,347.0,3.7188,<1H OCEAN
-121.82,37.37,42.0,2913.0,577.0,1873.0,580.0,3.7214,<1H OCEAN
-121.87,37.39,9.0,2522.0,547.0,1591.0,481.0,4.9091,<1H OCEAN
-121.87,37.4,16.0,1767.0,268.0,1061.0,280.0,6.9584,<1H OCEAN
-121.87,37.39,16.0,1334.0,389.0,1103.0,415.0,3.7153,<1H OCEAN
-121.9,37.4,16.0,2998.0,603.0,1606.0,615.0,3.7622,<1H OCEAN
-121.86,37.4,21.0,1386.0,260.0,946.0,257.0,6.5226,<1H OCEAN
-121.87,37.43,22.0,3805.0,596.0,2118.0,621.0,6.2892,<1H OCEAN
-121.87,37.42,19.0,12128.0,2112.0,6810.0,2040.0,6.4419,<1H OCEAN
-121.91,37.46,26.0,2762.0,496.0,1716.0,459.0,5.6062,<1H OCEAN
-121.91,37.42,19.0,1684.0,387.0,1224.0,376.0,4.1389,<1H OCEAN
-121.91,37.44,26.0,1669.0,276.0,951.0,278.0,4.7794,<1H OCEAN
-122.0,37.4,35.0,1542.0,298.0,1164.0,318.0,5.9145,<1H OCEAN
-121.95,37.41,13.0,2164.0,412.0,1087.0,411.0,4.7625,<1H OCEAN
-121.94,37.42,16.0,3936.0,788.0,1910.0,769.0,4.7049,<1H OCEAN
-121.95,37.37,39.0,446.0,129.0,317.0,127.0,3.0357,<1H OCEAN
-121.95,37.36,25.0,3472.0,956.0,2267.0,944.0,2.7727,<1H OCEAN
-121.98,37.36,32.0,1199.0,229.0,814.0,238.0,4.6719,<1H OCEAN
-121.98,37.37,35.0,995.0,202.0,615.0,199.0,5.0942,<1H OCEAN
-121.96,37.36,16.0,5040.0,1325.0,3150.0,1196.0,4.2837,<1H OCEAN
-121.99,37.36,32.0,1754.0,324.0,917.0,330.0,4.6761,<1H OCEAN
-121.98,37.35,41.0,1150.0,249.0,729.0,260.0,3.5491,<1H OCEAN
-121.98,37.35,36.0,1054.0,193.0,546.0,187.0,4.5625,<1H OCEAN
-121.98,37.34,33.0,3570.0,776.0,1922.0,761.0,4.9562,<1H OCEAN
-121.97,37.34,33.0,3162.0,,1553.0,686.0,3.6682,<1H OCEAN
-121.94,37.35,18.0,1922.0,561.0,1096.0,545.0,2.3713,<1H OCEAN
-121.95,37.35,48.0,1246.0,294.0,697.0,284.0,3.6118,<1H OCEAN
-121.95,37.35,42.0,1421.0,330.0,659.0,303.0,3.3333,<1H OCEAN
-121.94,37.34,29.0,3377.0,853.0,1674.0,792.0,3.4233,<1H OCEAN
-121.94,37.33,37.0,1822.0,329.0,845.0,348.0,4.75,<1H OCEAN
-121.94,37.34,36.0,3142.0,632.0,1372.0,560.0,5.0175,<1H OCEAN
-121.95,37.34,25.0,5236.0,1320.0,2529.0,1213.0,3.1702,<1H OCEAN
-121.95,37.33,36.0,1683.0,286.0,740.0,324.0,4.7604,<1H OCEAN
-121.96,37.34,18.0,4438.0,939.0,1901.0,895.0,5.3873,<1H OCEAN
-121.96,37.34,37.0,663.0,127.0,293.0,132.0,3.7813,<1H OCEAN
-121.99,37.33,33.0,2023.0,425.0,1016.0,405.0,3.9417,<1H OCEAN
-121.95,37.31,27.0,4140.0,,2135.0,893.0,3.6292,<1H OCEAN
-121.96,37.31,31.0,3890.0,711.0,1898.0,717.0,5.2534,<1H OCEAN
-121.95,37.31,27.0,2462.0,570.0,1278.0,565.0,3.5652,<1H OCEAN
-121.95,37.3,25.0,5641.0,1517.0,3786.0,1410.0,3.3958,<1H OCEAN
-121.96,37.3,20.0,4228.0,1006.0,2334.0,1007.0,4.3081,<1H OCEAN
-121.94,37.29,22.0,2593.0,637.0,1249.0,623.0,3.75,<1H OCEAN
-121.95,37.29,30.0,3734.0,813.0,1834.0,824.0,3.4505,<1H OCEAN
-121.95,37.28,19.0,7027.0,1847.0,3759.0,1753.0,3.1509,<1H OCEAN
-121.98,37.3,30.0,3404.0,693.0,1794.0,633.0,4.6312,<1H OCEAN
-121.98,37.28,26.0,1182.0,309.0,620.0,306.0,3.3922,<1H OCEAN
-121.98,37.28,28.0,3688.0,633.0,1877.0,620.0,5.7251,<1H OCEAN
-121.99,37.29,32.0,2930.0,481.0,1336.0,481.0,6.4631,<1H OCEAN
-121.96,37.24,26.0,3032.0,605.0,1208.0,562.0,5.4683,<1H OCEAN
-121.95,37.25,34.0,2906.0,544.0,1282.0,522.0,5.5127,<1H OCEAN
-121.94,37.24,19.0,1741.0,294.0,632.0,279.0,5.5944,<1H OCEAN
-121.93,37.24,26.0,2574.0,414.0,1096.0,428.0,6.0738,<1H OCEAN
-121.93,37.22,21.0,4872.0,594.0,1811.0,560.0,9.3834,<1H OCEAN
-121.97,37.23,22.0,2781.0,523.0,1291.0,516.0,4.6065,<1H OCEAN
-122.0,37.23,36.0,3191.0,430.0,1234.0,440.0,9.0704,<1H OCEAN
-122.01,37.25,31.0,1574.0,193.0,551.0,191.0,10.2311,<1H OCEAN
-122.01,37.26,14.0,2561.0,404.0,1172.0,378.0,7.6107,<1H OCEAN
-122.03,37.25,34.0,2892.0,413.0,903.0,365.0,7.8711,<1H OCEAN
-122.02,37.28,25.0,3437.0,428.0,1198.0,411.0,9.3464,<1H OCEAN
-122.04,37.29,19.0,3625.0,432.0,1252.0,409.0,12.2145,<1H OCEAN
-122.04,37.33,22.0,4011.0,963.0,2206.0,879.0,4.5721,<1H OCEAN
-122.03,37.3,22.0,3583.0,758.0,1792.0,695.0,5.4842,<1H OCEAN
-122.0,37.32,34.0,3450.0,731.0,1915.0,689.0,4.7402,<1H OCEAN
-122.0,37.31,33.0,4211.0,918.0,2389.0,861.0,4.7235,<1H OCEAN
-122.02,37.33,25.0,3823.0,584.0,1689.0,571.0,7.3693,<1H OCEAN
-122.02,37.35,22.0,3219.0,756.0,1479.0,667.0,4.1473,<1H OCEAN
-122.01,37.34,31.0,3080.0,526.0,1493.0,582.0,6.3052,<1H OCEAN
-122.02,37.35,17.0,2975.0,608.0,1465.0,577.0,5.8779,<1H OCEAN
-122.01,37.36,16.0,1105.0,354.0,499.0,324.0,4.2061,<1H OCEAN
-122.0,37.36,17.0,2070.0,,797.0,275.0,8.6155,<1H OCEAN
-122.03,37.37,30.0,1269.0,290.0,556.0,266.0,3.8125,<1H OCEAN
-122.02,37.37,8.0,5686.0,1489.0,3250.0,1329.0,4.2782,<1H OCEAN
-122.03,37.39,22.0,3280.0,933.0,1842.0,795.0,4.4107,<1H OCEAN
-122.02,37.38,32.0,1889.0,487.0,1321.0,508.0,3.2574,<1H OCEAN
-122.0,37.39,36.0,1236.0,229.0,880.0,247.0,5.791,<1H OCEAN
-122.05,37.38,24.0,2424.0,501.0,1367.0,507.0,4.072,<1H OCEAN
-122.05,37.37,27.0,2687.0,768.0,1362.0,725.0,3.4028,<1H OCEAN
-122.05,37.39,25.0,347.0,82.0,148.0,77.0,4.4531,<1H OCEAN
-122.07,37.41,26.0,1184.0,225.0,815.0,218.0,5.7657,NEAR BAY
-122.11,37.41,27.0,5110.0,1599.0,2764.0,1482.0,3.4198,NEAR BAY
-122.1,37.4,19.0,1085.0,288.0,1009.0,305.0,3.9091,NEAR BAY
-122.11,37.4,15.0,255.0,63.0,138.0,74.0,4.6591,NEAR BAY
-122.08,37.39,46.0,1115.0,248.0,543.0,248.0,3.2083,NEAR BAY
-122.08,37.39,4.0,2292.0,,1050.0,584.0,4.8036,NEAR BAY
-122.07,37.39,37.0,1169.0,239.0,589.0,249.0,5.0131,NEAR BAY
-122.08,37.39,39.0,2210.0,483.0,1023.0,450.0,4.5833,NEAR BAY
-122.09,37.38,36.0,2587.0,416.0,1055.0,410.0,6.1995,NEAR BAY
-122.08,37.38,36.0,1199.0,198.0,485.0,199.0,5.0796,NEAR BAY
-122.09,37.37,27.0,1269.0,186.0,464.0,182.0,6.8374,NEAR BAY
-122.07,37.37,22.0,3770.0,727.0,1657.0,762.0,4.8021,NEAR BAY
-122.07,37.36,21.0,3244.0,426.0,1158.0,415.0,7.5,<1H OCEAN
-122.07,37.36,28.0,4612.0,608.0,1686.0,567.0,10.0346,<1H OCEAN
-122.09,37.36,37.0,1550.0,238.0,805.0,250.0,5.0222,NEAR BAY
-122.06,37.35,30.0,2040.0,294.0,787.0,278.0,8.758,<1H OCEAN
-122.11,37.38,36.0,3598.0,500.0,1296.0,533.0,7.8177,NEAR BAY
-122.12,37.39,34.0,3561.0,497.0,1336.0,501.0,8.9172,NEAR BAY
-122.11,37.44,35.0,2016.0,349.0,1023.0,376.0,5.6413,NEAR BAY
-122.13,37.45,41.0,3233.0,540.0,1251.0,506.0,6.6354,NEAR BAY
-122.15,37.44,52.0,2063.0,320.0,774.0,309.0,7.2543,NEAR BAY
-122.13,37.39,27.0,3385.0,427.0,1248.0,409.0,12.0372,NEAR BAY
-122.12,37.37,37.0,1446.0,181.0,549.0,190.0,10.7355,NEAR BAY
-122.14,37.38,26.0,2859.0,343.0,951.0,336.0,10.4277,NEAR BAY
-122.09,37.35,37.0,1795.0,285.0,791.0,261.0,7.5794,NEAR BAY
-122.14,37.36,23.0,11294.0,1377.0,3840.0,1367.0,12.1387,NEAR BAY
-122.01,37.18,37.0,3852.0,652.0,1534.0,567.0,5.8596,<1H OCEAN
-121.88,37.24,24.0,4420.0,996.0,2981.0,975.0,3.506,<1H OCEAN
-121.86,37.23,24.0,4337.0,670.0,1936.0,652.0,5.8904,<1H OCEAN
-121.83,37.23,7.0,5389.0,903.0,2232.0,825.0,6.6659,<1H OCEAN
-121.84,37.21,15.0,5468.0,676.0,2221.0,675.0,8.3792,<1H OCEAN
-121.83,37.21,14.0,2714.0,361.0,1259.0,375.0,7.7738,<1H OCEAN
-121.88,37.24,14.0,7174.0,950.0,2782.0,899.0,8.3065,<1H OCEAN
-121.86,37.27,19.0,1852.0,268.0,866.0,272.0,5.6139,<1H OCEAN
-121.86,37.27,17.0,4393.0,709.0,2292.0,692.0,5.6876,<1H OCEAN
-121.77,37.22,16.0,1617.0,306.0,667.0,264.0,4.5221,<1H OCEAN
-121.8,37.26,18.0,3631.0,947.0,2357.0,757.0,2.875,<1H OCEAN
-121.84,37.27,17.0,2795.0,482.0,1904.0,506.0,5.0186,<1H OCEAN
-121.81,37.25,20.0,3398.0,771.0,1231.0,744.0,2.0288,<1H OCEAN
-121.83,37.26,7.0,3609.0,751.0,1739.0,682.0,4.5033,<1H OCEAN
-121.83,37.25,17.0,2332.0,637.0,1636.0,623.0,3.1932,<1H OCEAN
-121.86,37.26,16.0,2814.0,485.0,1305.0,465.0,5.5121,<1H OCEAN
-121.87,37.26,24.0,2383.0,343.0,1146.0,341.0,5.6223,<1H OCEAN
-121.87,37.25,4.0,2498.0,775.0,1213.0,631.0,3.7844,<1H OCEAN
-121.85,37.25,20.0,3773.0,624.0,1965.0,607.0,5.4939,<1H OCEAN
-121.82,37.25,25.0,4021.0,634.0,2178.0,650.0,5.1663,<1H OCEAN
-121.8,37.27,10.0,3301.0,593.0,2190.0,575.0,6.223,<1H OCEAN
-121.8,37.26,16.0,1868.0,285.0,995.0,284.0,5.9053,<1H OCEAN
-121.61,37.15,16.0,5498.0,729.0,2051.0,694.0,7.8601,<1H OCEAN
-121.64,37.15,13.0,4780.0,798.0,2795.0,764.0,6.1684,<1H OCEAN
-121.63,37.12,17.0,1830.0,398.0,1110.0,388.0,2.4821,<1H OCEAN
-121.65,37.11,14.0,6006.0,914.0,2915.0,898.0,5.9356,<1H OCEAN
-121.58,37.01,44.0,3192.0,565.0,1439.0,568.0,4.3693,INLAND
-121.58,37.02,27.0,2303.0,471.0,1447.0,467.0,3.2019,INLAND
-121.74,37.35,34.0,440.0,90.0,217.0,93.0,5.2327,<1H OCEAN
-122.0,37.0,16.0,32.0,4.0,36.0,5.0,2.625,NEAR OCEAN
-121.99,36.98,40.0,1104.0,224.0,669.0,215.0,4.3409,NEAR OCEAN
-122.04,36.98,35.0,2155.0,355.0,866.0,335.0,5.6188,NEAR OCEAN
-122.05,36.97,20.0,2428.0,473.0,1145.0,454.0,3.6797,NEAR OCEAN
-122.06,36.98,15.0,3385.0,669.0,1571.0,615.0,4.2254,NEAR OCEAN
-122.01,36.98,47.0,2403.0,517.0,1144.0,455.0,2.5954,NEAR OCEAN
-122.0,36.97,30.0,1029.0,242.0,753.0,249.0,3.1205,NEAR OCEAN
-122.03,36.97,52.0,403.0,72.0,200.0,73.0,1.6923,NEAR OCEAN
-122.04,36.97,40.0,1193.0,227.0,570.0,204.0,4.4659,NEAR OCEAN
-122.03,36.96,32.0,2182.0,406.0,1122.0,370.0,3.52,NEAR OCEAN
-122.01,36.91,19.0,691.0,191.0,324.0,167.0,3.1312,NEAR OCEAN
-122.05,36.96,30.0,971.0,185.0,644.0,173.0,4.2045,NEAR OCEAN
-122.06,36.96,52.0,65.0,17.0,24.0,10.0,4.5,NEAR OCEAN
-121.74,36.92,29.0,1210.0,281.0,863.0,262.0,3.1062,<1H OCEAN
-121.74,36.92,17.0,2648.0,589.0,1193.0,540.0,2.4461,<1H OCEAN
-121.75,36.92,46.0,1362.0,321.0,1068.0,305.0,2.4615,<1H OCEAN
-121.75,36.91,42.0,1368.0,468.0,2312.0,484.0,2.5599,<1H OCEAN
-121.76,36.92,20.0,2687.0,637.0,2154.0,610.0,2.6434,<1H OCEAN
-121.77,36.92,9.0,4934.0,1112.0,3198.0,977.0,3.5,<1H OCEAN
-122.09,37.09,46.0,695.0,136.0,408.0,148.0,3.9408,NEAR OCEAN
-122.09,37.11,32.0,2637.0,489.0,1031.0,410.0,3.6474,NEAR OCEAN
-122.12,37.12,51.0,2419.0,485.0,1078.0,435.0,2.7933,NEAR OCEAN
-122.12,37.16,32.0,1602.0,317.0,752.0,275.0,5.1664,NEAR OCEAN
-122.08,37.15,23.0,506.0,96.0,264.0,89.0,7.1366,NEAR OCEAN
-122.11,37.14,29.0,3201.0,640.0,1722.0,570.0,4.4597,NEAR OCEAN
-122.07,37.08,21.0,5639.0,894.0,2670.0,871.0,6.0809,NEAR OCEAN
-122.05,37.05,41.0,2422.0,502.0,915.0,366.0,4.1679,NEAR OCEAN
-122.03,37.0,30.0,2077.0,342.0,816.0,328.0,5.2078,NEAR OCEAN
-122.04,37.08,20.0,467.0,95.0,229.0,86.0,4.8,NEAR OCEAN
-122.01,37.03,21.0,5904.0,956.0,2616.0,916.0,5.9039,NEAR OCEAN
-121.98,36.96,20.0,3495.0,818.0,2186.0,772.0,3.1167,NEAR OCEAN
-121.99,36.97,15.0,3044.0,786.0,1306.0,693.0,2.1771,NEAR OCEAN
-121.96,36.88,37.0,2846.0,553.0,939.0,433.0,4.7468,NEAR OCEAN
-121.97,36.96,27.0,4001.0,999.0,1808.0,945.0,2.561,NEAR OCEAN
-121.97,36.97,15.0,2849.0,668.0,1546.0,582.0,2.7587,NEAR OCEAN
-121.94,36.98,21.0,3520.0,831.0,1486.0,753.0,3.0905,NEAR OCEAN
-121.96,36.99,23.0,3209.0,748.0,1423.0,666.0,2.7375,NEAR OCEAN
-121.91,36.97,19.0,4920.0,1092.0,1807.0,922.0,3.5112,NEAR OCEAN
-121.9,36.97,21.0,3707.0,751.0,1420.0,608.0,4.4485,NEAR OCEAN
-121.88,36.96,18.0,6355.0,1100.0,2304.0,972.0,6.0281,NEAR OCEAN
-121.9,36.93,22.0,7281.0,1233.0,1849.0,832.0,5.3276,NEAR OCEAN
-121.87,36.95,7.0,3703.0,679.0,1375.0,608.0,4.9219,NEAR OCEAN
-121.83,37.02,22.0,1903.0,350.0,760.0,322.0,2.9559,<1H OCEAN
-121.77,36.96,20.0,4228.0,816.0,2389.0,844.0,3.525,<1H OCEAN
-122.37,40.54,28.0,2213.0,390.0,1096.0,378.0,3.6923,INLAND
-122.41,40.58,35.0,2072.0,385.0,1029.0,375.0,2.8512,INLAND
-122.42,40.59,24.0,5045.0,972.0,2220.0,979.0,2.6792,INLAND
-122.4,40.62,9.0,4794.0,889.0,2162.0,865.0,3.1439,INLAND
-122.42,40.6,5.0,2614.0,433.0,1275.0,411.0,3.4464,INLAND
-122.39,40.6,22.0,2195.0,489.0,1021.0,460.0,1.4125,INLAND
-122.3,40.58,19.0,1043.0,204.0,505.0,183.0,1.6033,INLAND
-122.36,40.55,21.0,2500.0,466.0,1428.0,502.0,2.6513,INLAND
-122.41,40.55,19.0,3753.0,761.0,1952.0,738.0,3.0954,INLAND
-122.37,40.52,18.0,4547.0,774.0,2269.0,766.0,3.7896,INLAND
-122.38,40.67,10.0,2281.0,444.0,1274.0,438.0,2.212,INLAND
-122.23,40.63,16.0,1141.0,220.0,563.0,200.0,2.3287,INLAND
-122.24,40.51,23.0,2216.0,378.0,1006.0,338.0,4.559,INLAND
-122.29,40.44,30.0,1270.0,365.0,840.0,324.0,1.3904,INLAND
-122.29,40.47,20.0,2858.0,612.0,1422.0,589.0,1.9657,INLAND
-122.31,40.47,26.0,2723.0,551.0,1326.0,547.0,2.3594,INLAND
-122.3,40.45,32.0,1286.0,271.0,694.0,236.0,1.6579,INLAND
-122.24,40.45,27.0,1804.0,321.0,782.0,300.0,3.5978,INLAND
-122.27,40.39,26.0,1833.0,422.0,939.0,408.0,1.3571,INLAND
-122.33,40.47,30.0,2502.0,523.0,1296.0,481.0,2.125,INLAND
-122.45,40.46,16.0,2734.0,501.0,1413.0,484.0,2.8085,INLAND
-122.32,40.42,17.0,3019.0,578.0,1538.0,545.0,2.793,INLAND
-122.57,40.61,27.0,1540.0,315.0,883.0,321.0,2.8036,INLAND
-121.83,40.69,14.0,821.0,170.0,477.0,129.0,3.15,INLAND
-121.65,40.88,15.0,2909.0,549.0,1537.0,522.0,3.0179,INLAND
-120.73,39.63,17.0,1791.0,356.0,432.0,190.0,3.8826,INLAND
-122.53,41.81,21.0,2400.0,485.0,1109.0,443.0,1.7639,INLAND
-123.41,41.6,23.0,1654.0,369.0,669.0,273.0,1.965,INLAND
-122.64,41.73,50.0,1525.0,308.0,661.0,285.0,2.2206,INLAND
-122.65,41.72,15.0,3643.0,801.0,1784.0,743.0,1.8533,INLAND
-122.38,41.43,45.0,2245.0,448.0,1155.0,421.0,1.6509,INLAND
-122.37,41.41,28.0,1729.0,419.0,929.0,370.0,1.27,INLAND
-122.3,41.31,29.0,4059.0,787.0,1700.0,702.0,2.4526,INLAND
-122.45,41.28,15.0,2740.0,503.0,1188.0,445.0,3.4519,INLAND
-122.27,41.23,40.0,1958.0,386.0,725.0,331.0,2.1898,INLAND
-122.27,41.2,52.0,4513.0,985.0,1926.0,815.0,1.5923,INLAND
-122.21,38.11,35.0,2122.0,400.0,1189.0,408.0,3.0962,NEAR BAY
-122.2,38.09,18.0,6860.0,1079.0,3205.0,1058.0,5.2957,NEAR BAY
-122.22,38.07,4.0,15654.0,2394.0,7025.0,2168.0,5.8171,NEAR BAY
-122.25,38.1,52.0,2315.0,556.0,1113.0,486.0,2.5042,NEAR BAY
-122.23,38.1,46.0,4143.0,895.0,2240.0,847.0,2.4201,NEAR BAY
-122.23,38.11,47.0,3007.0,524.0,1152.0,486.0,4.0,NEAR BAY
-122.26,38.12,28.0,3102.0,734.0,1623.0,639.0,3.1025,NEAR BAY
-122.26,38.14,34.0,963.0,159.0,392.0,176.0,4.0156,NEAR BAY
-122.15,38.04,14.0,2804.0,587.0,1083.0,573.0,2.6466,NEAR BAY
-122.18,38.07,10.0,4976.0,849.0,2089.0,803.0,5.3288,NEAR BAY
-122.14,38.05,27.0,3794.0,772.0,1756.0,724.0,3.2891,NEAR BAY
